child_entity_id,parent_entity_id,share_pct,share_type,as_of_date,source,source_url,source_tier,confidence,notes
GR_HELLENIQ_ENERGY,DISPERSED_FREE_FLOAT_GR_HELLENIQ_ENERGY,28.41,equity,2025-12-31,"HELLENiQ ENERGY Holdings S.A., 2025 Annual Financial Report",https://www.helleniqenergy.com/sites/default/files/2026-02/helleniq-energy_2025-annual-financial-report-en.pdf,1,high,Private & Institutional investors.
GR_HCAP,STATE_GR,100,equity,2025-12-31,"HELLENiQ ENERGY Holdings S.A., 2025 Annual Financial Report",https://www.helleniqenergy.com/sites/default/files/2026-02/helleniq-energy_2025-annual-financial-report-en.pdf,1,high,AFR2025 describes the 31.18% as the Greek State's indirect participation through HCAP; HCAP's sole shareholder is the Hellenic Republic (Law 4389/2016; not separately fetched).
CY_PANEUROPEAN_OIL,CY_POIH_INVESTMENTS,100,equity,2023-12-08,HELLENiQ ENERGY regulatory announcement 16.12.2023: Notification of important changes concerning voting rights under article 14 of L. 3556/2007,https://www.helleniqenergy.com/en/media/regulatory-announcements/notification-important-changes-concerning-voting-rights-under-0,1,medium,Notification (as of 8.12.2023): 'The entire (100%) share capital of POIH is held by POIH Investments Limited'. Stated for the pre-redomiciliation S.A.; POIH Investments since 'Dissolved due to merger' per registry mirror (https://cyprusregistry.com/companies/HE/252404) - current direct parent of Paneuropean (Cyprus) Ltd unverified.
CY_LIDL_CYPRUS,CY_LIDL_HOLDING,,voting,2018-01-31,"cyprusregistry.com (Cyprus Registrar mirror), LIDL CYPRUS partnership S 10823",https://cyprusregistry.com/companies/S/10823,1,medium,"General partner of the partnership; partnership shares not disclosed. Registry data via third-party mirror, dated 31.01.2018."
CY_LIDL_CYPRUS,CY_LIDL_VENTURES_CYPRUS,,voting,2018-01-31,"cyprusregistry.com (Cyprus Registrar mirror), LIDL CYPRUS partnership S 10823",https://cyprusregistry.com/companies/S/10823,1,medium,General partner; shares not disclosed.
CY_LIDL_HOLDING,DE_SCHWARZ_GROUP,,equity,2026-09-24,Lidl Cyprus corporate website (company page),https://corporate.lidl.com.cy/en,2,medium,"Lidl Cyprus: 'a member of the Schwarz Group based in Neckarsulm'. Shareholders of Lidl Holding Ltd not retrieved (paywall); presumably held via Lidl Stiftung & Co. KG (unverified). Group membership, % unknown."
CY_LIDL_VENTURES_CYPRUS,DE_SCHWARZ_GROUP,,equity,2026-09-24,Lidl Cyprus corporate website (company page),https://corporate.lidl.com.cy/en,2,medium,As above; direct shareholder not retrieved.
DE_SCHWARZ_GROUP,DE_DIETER_SCHWARZ_STIFTUNG,99.9,equity,2026-05-05,"Business Insider DE via Yahoo Finanzen (05.05.2026), citing Handelsblatt: Dieter Schwarz transferred 99.9% of his Schwarz-Gruppe shares to Dieter-Schwarz-Stiftung",https://de.finance.yahoo.com/nachrichten/reichste-deutsche-steckt-lidl-kaufland-104430093.html,3,medium,"Economic interest ('99.9% of his shares in the Schwarz Group'); exact holding vehicle (Schwarz Beteiligungs GmbH) Tier 4 only. Voting control reportedly with Schwarz Unternehmenstreuhand KG (Tier 4, not recorded)."
CY_SKLAVENITIS_CYPRUS,CY_GUEDO_HOLDINGS,,equity,2024-07-26,"Cyprus Official Gazette No. 5507 (26.07.2024), Part B, notice 3523: CPC notification of concentration - acquisition of C.A.C. Papantoniou Trading Ltd by Ellinikes Yperagores Sklavenitis AEE via Guedo Holdings Ltd",https://www.mof.gov.cy/mof/gpo/gazette.nsf/61F7F0D1F9FDA09BC2258B660021B1E7/$file/5507%2026%207%202024%20KYRIO%20MEROS%20TMIMA%20B.pdf,1,medium,"Gazette: Guedo 'has no activity other than holding shares in Sklavenitis Cyprus Ltd'; % not stated (likely 100, unverified)."
CY_GUEDO_HOLDINGS,GR_SKLAVENITIS,100,equity,2024-07-26,"Cyprus Official Gazette No. 5507 (26.07.2024), Part B, notice 3523: CPC notification of concentration - acquisition of C.A.C. Papantoniou Trading Ltd by Ellinikes Yperagores Sklavenitis AEE via Guedo Holdings Ltd",https://www.mof.gov.cy/mof/gpo/gazette.nsf/61F7F0D1F9FDA09BC2258B660021B1E7/$file/5507%2026%207%202024%20KYRIO%20MEROS%20TMIMA%20B.pdf,1,high,'Η GUEDO HOLDINGS LIMITED αποτελεί 100% θυγατρική εταιρεία της ΕΛΛΗΝΙΚΕΣ ΥΠΕΡΑΓΟΡΕΣ ΣΚΛΑΒΕΝΙΤΗΣ ...'
CY_PAPANTONIOU,CY_GUEDO_HOLDINGS,100,equity,2024-11-06,"Cyprus Official Gazette No. 5507 (26.07.2024), Part B, notice 3523: CPC notification of concentration - acquisition of C.A.C. Papantoniou Trading Ltd by Ellinikes Yperagores Sklavenitis AEE via Guedo Holdings Ltd",https://www.mof.gov.cy/mof/gpo/gazette.nsf/61F7F0D1F9FDA09BC2258B660021B1E7/$file/5507%2026%207%202024%20KYRIO%20MEROS%20TMIMA%20B.pdf,1,medium,"Gazette notifies acquisition of 'the share capital' (του μετοχικού κεφαλαίου) of C.A.C. Papantoniou Trading via Guedo; 100% inferred, not stated. Completion: Cyprus Mail, 'Sklavenitis completes acquisition of Papantoniou Supermarkets' (06.11.2024) https://cyprus-mail.com/2024/11/06/sklavenitis-completes-acquisition-of-papantoniou-supermarkets"
CY_ALPHAMEGA,CY_PAPAELLINAS_GROUP,,equity,2024-04-14,"talanews reprint of Filenews (14.04.2024), 'The map of supermarkets in Cyprus'",https://talanews.blogspot.com/2024/04/the-map-of-supermarkets-in-cyprus-is.html,3,low,Press: Alphamega 'of the Papaellinas Group'. No filing states shareholders; CPC notice (inbusinessnews 25.11.2024) names no controller.
CY_PAPAELLINAS_GROUP,UNRESOLVED,,equity,2026-09-24,"talanews reprint of Filenews (14.04.2024), 'The map of supermarkets in Cyprus'",https://talanews.blogspot.com/2024/04/the-map-of-supermarkets-in-cyprus-is.html,3,low,Presumed Papaellinas family (FAMILY_PAPAELLINAS) control not documented; shareholders not retrieved.
CY_METRO_FOODS_TRADING,UNRESOLVED,,equity,2026-09-24,"cyprusregistry.com, METRO FOODS TRADING LIMITED HE 180802",https://cyprusregistry.com/companies/HE/180802,1,low,Shareholders behind registry paywall. Cypriot-owned per company history; NOT METRO AG (no link found).
