child_entity_id,parent_entity_id,share_pct,share_type,as_of_date,source,source_url,source_tier,confidence,notes
CY_ATLANTIC_INSURANCE,PERSON_PYRISHIS_GIORGOS,10.47,equity,2025-12-31,"Atlantic Insurance Co. Public Ltd, Investor Relations - Main Shareholders (reference date 31/12/25)",https://www.atlantic.com.cy/en/investor-relations/shareholders,2,high,"Total shares 38,943,671."
CY_ATLANTIC_INSURANCE,GR_PIRAEUS_BANK,9.99,equity,2025-12-31,"Atlantic Insurance Co. Public Ltd, Investor Relations - Main Shareholders (reference date 31/12/25)",https://www.atlantic.com.cy/en/investor-relations/shareholders,2,high,"Total shares 38,943,671."
CY_ATLANTIC_INSURANCE,PERSON_MARATHOVOUNIOTOU_MARIA,5.98,equity,2025-12-31,"Atlantic Insurance Co. Public Ltd, Investor Relations - Main Shareholders (reference date 31/12/25)",https://www.atlantic.com.cy/en/investor-relations/shareholders,2,high,"Total shares 38,943,671."
CY_ATLANTIC_INSURANCE,UNRESOLVED_FROU_FROU_INVESTMENTS,5.11,equity,2025-12-31,"Atlantic Insurance Co. Public Ltd, Investor Relations - Main Shareholders (reference date 31/12/25)",https://www.atlantic.com.cy/en/investor-relations/shareholders,2,high,"Total shares 38,943,671."
CY_ATLANTIC_INSURANCE,CY_ALPHA_BANK_CYPRUS,4.57,equity,2025-12-31,"Atlantic Insurance Co. Public Ltd, Investor Relations - Main Shareholders (reference date 31/12/25)",https://www.atlantic.com.cy/en/investor-relations/shareholders,2,high,"Total shares 38,943,671. CY_ALPHA_BANK_CYPRUS defined in banking fragment"
CY_ATLANTIC_INSURANCE,DISPERSED_FREE_FLOAT_CY_ATLANTIC_INSURANCE,18.48,equity,2025-12-31,"Atlantic Insurance Co. Public Ltd, Investor Relations - Main Shareholders (reference date 31/12/25)",https://www.atlantic.com.cy/en/investor-relations/shareholders,2,medium,"Total shares 38,943,671. ""OTHERS"""
GR_PIRAEUS_BANK,UNRESOLVED,,equity,,not researched,,,low,Upstream chain (Piraeus Financial Holdings S.A. and its shareholders) not researched in this fragment; minority 9.99% holder of Atlantic.
CY_METLIFE_CYPRUS_BRANCH,IE_METLIFE_EUROPE_DAC,100,equity,2025-12-31,MetLife Europe d.a.c. Solvency and Financial Condition Report 2025 (sections A.1.2-A.1.3),https://www.metlife.eu/content/dam/metlifecom/eu/solvency-financial-condition-reports/2025/MetLife_Europe_dac_2025_SFCR.pdf,1,high,"Branch of the legal entity (100% by construction, not a shareholding)."
IE_METLIFE_EUROPE_DAC,IE_METLIFE_EU_HOLDING,100,equity,2025-12-31,MetLife Europe d.a.c. Solvency and Financial Condition Report 2025 (sections A.1.2-A.1.3),https://www.metlife.eu/content/dam/metlifecom/eu/solvency-financial-condition-reports/2025/MetLife_Europe_dac_2025_SFCR.pdf,1,high,"Qualifying holdings table: MetLife EU Holding Company Limited 100.00%, 4,379,124 shares."
IE_METLIFE_EU_HOLDING,CH_MGHC_II,100,equity,2025-12-31,MetLife EU Holding Company Limited Solvency and Financial Condition Report 2025 (section A.1),https://www.metlife.eu/content/dam/metlifecom/eu/solvency-financial-condition-reports/2025/2025_MetLife_EU_Holding_Company_Solvency_and_Financial_Condition_Report.pdf,1,high,"""wholly owned by its immediate parent company MGHC II, a company incorporated in Switzerland""."
CH_MGHC_II,US_METLIFE_INC,,equity,2025-12-31,MetLife EU Holding Company Limited Solvency and Financial Condition Report 2025 (section A.1),https://www.metlife.eu/content/dam/metlifecom/eu/solvency-financial-condition-reports/2025/2025_MetLife_EU_Holding_Company_Solvency_and_Financial_Condition_Report.pdf,1,medium,"MetLife, Inc. is the ultimate parent (consolidates); percentage and any intermediate entities between MGHC II and MetLife, Inc. not disclosed."
US_METLIFE_INC,US_METLIFE_POLICYHOLDER_TRUST,16.17,equity,2026-03-31,"MetLife, Inc. DEF 14A proxy statement filed 2026-04-29, Security Ownership of Certain Beneficial Owners",https://www.sec.gov/Archives/edgar/data/1099219/000109921926000026/met-20260429.htm,1,high,"Beneficiaries of trust; 104,607,712 shares."
US_METLIFE_INC,US_DODGE_COX,8.26,equity,2026-03-31,"MetLife, Inc. DEF 14A proxy statement filed 2026-04-29, Security Ownership of Certain Beneficial Owners",https://www.sec.gov/Archives/edgar/data/1099219/000109921926000026/met-20260429.htm,1,high,Beneficial ownership >5% table; asset managers hold for clients.
US_METLIFE_INC,US_BLACKROCK,8.15,equity,2026-03-31,"MetLife, Inc. DEF 14A proxy statement filed 2026-04-29, Security Ownership of Certain Beneficial Owners",https://www.sec.gov/Archives/edgar/data/1099219/000109921926000026/met-20260429.htm,1,high,Beneficial ownership >5% table; asset managers hold for clients.
US_METLIFE_INC,DISPERSED_FREE_FLOAT_US_METLIFE_INC,67.42,equity,2026-03-31,"MetLife, Inc. DEF 14A proxy statement filed 2026-04-29, Security Ownership of Certain Beneficial Owners",https://www.sec.gov/Archives/edgar/data/1099219/000109921926000026/met-20260429.htm,1,medium,Residual; derived.
CY_CYTA,STATE_CY,100,equity,2025-12-31,"Cyprus Telecommunications Authority, Annual Report 2025 (Greek; Report and audited Financial Statements for year ended 31 Dec 2025, auditor Baker Tilly Klitou and Partners Ltd)",https://www.cyta.com.cy/mp/informational/docs/annualreports/AnnualReport_2025_el.pdf,1,high,"Statutory public-law body (Law 67/1954, Cap. 302) without share capital; profits distributed as dividend to the Republic of Cyprus. share_type equity used for full state ownership/control."
CY_EPIC,MC_MONACO_TELECOM,90,equity,2025-12-31,NJJ Continental Holding S.A. Annual Report 31 December 2025 (section 1.1 Simplified Organisation Structure; note 3.2 geographic disclosure; list of consolidated entities; related parties),https://www.salt.ch/sites/default/files/2026-08/Annual_Report_NJJ_Continental_Holding_S.A._December_31_2025.pdf,1,high,"""Monaco Telecom S.A.M indirectly holds 90% of the shares in Epic Cyprus... The remaining 10% are held by NJJ affiliates."" Intermediates (per consolidated entity list) likely Monaco Telecom International S.A.M. (MC) and Citicus Trading Limited (CY, holding) - exact direct holdings not stated."
CY_EPIC,PERSON_NIEL_FAMILY,10,equity,2025-12-31,NJJ Continental Holding S.A. Annual Report 31 December 2025 (section 1.1 Simplified Organisation Structure; note 3.2 geographic disclosure; list of consolidated entities; related parties),https://www.salt.ch/sites/default/files/2026-08/Annual_Report_NJJ_Continental_Holding_S.A._December_31_2025.pdf,1,medium,"Held by unnamed ""NJJ affiliates""; NJJ group is held by the Niel family."
MC_MONACO_TELECOM,MC_COMPAGNIE_MONEGASQUE_COMM,50.01,equity,2025-12-31,NJJ Continental Holding S.A. Annual Report 31 December 2025 (section 1.1 Simplified Organisation Structure; note 3.2 geographic disclosure; list of consolidated entities; related parties),https://www.salt.ch/sites/default/files/2026-08/Annual_Report_NJJ_Continental_Holding_S.A._December_31_2025.pdf,1,high,"Controlling interest; per Salt PR 17 Sep 2025, 0.0367% of this is on loan to directors under Monegasque law."
MC_MONACO_TELECOM,STATE_MC,49.99,equity,2025-12-31,"NJJ Continental FY2025 results press release (holding level), 31 Mar 2026, footnote 1",https://www.salt.ch/sites/default/files/2026-07/NJJ%20Continental_FY25_260331_Press%20Release_Holding_Level%20EN_accessible.pdf,2,medium,"DERIVED residual (100-50.01). NJJ FY25 PR: GP Holding ""indirectly co-owns Monaco Telecom S.A.M (50.01%) alongside the Government of Monaco""; AR says Government of Monaco ""holds a minority control"". Exact state % and holding vehicle not stated in Tier 1-2 (Wikidata cites Societe Nationale de Financement 49.9%; older sources say 45%)."
MC_COMPAGNIE_MONEGASQUE_COMM,FR_GP_HOLDING,100,equity,2025-12-31,NJJ Continental Holding S.A. Annual Report 31 December 2025 (section 1.1 Simplified Organisation Structure; note 3.2 geographic disclosure; list of consolidated entities; related parties),https://www.salt.ch/sites/default/files/2026-08/Annual_Report_NJJ_Continental_Holding_S.A._December_31_2025.pdf,1,high,"""This entity [GP Holding] fully owns Compagnie Monegasque de Communications S.A.M."""
FR_GP_HOLDING,LU_NJJ_CONTINENTAL,90,equity,2025-10-02,NJJ Continental Holding S.A. Annual Report 31 December 2025 (section 1.1 Simplified Organisation Structure; note 3.2 geographic disclosure; list of consolidated entities; related parties),https://www.salt.ch/sites/default/files/2026-08/Annual_Report_NJJ_Continental_Holding_S.A._December_31_2025.pdf,1,high,"Acquired 2 Oct 2025 from a holding company of NJJ and a minority shareholder (Salt PR 17 Sep 2025), EUR625.4m incl. receivable."
FR_GP_HOLDING,UNRESOLVED,10,equity,2025-12-31,NJJ Continental Holding S.A. Annual Report 31 December 2025 (section 1.1 Simplified Organisation Structure; note 3.2 geographic disclosure; list of consolidated entities; related parties),https://www.salt.ch/sites/default/files/2026-08/Annual_Report_NJJ_Continental_Holding_S.A._December_31_2025.pdf,1,low,Holder of remaining 10% of GP Holding SAS not disclosed (possibly retained by NJJ holding company or the minority seller - not stated).
LU_NJJ_CONTINENTAL,LU_NJJ_CONTINENTAL_HOLDING,100,equity,2025-12-31,NJJ Continental Holding S.A. Annual Report 31 December 2025 (section 1.1 Simplified Organisation Structure; note 3.2 geographic disclosure; list of consolidated entities; related parties),https://www.salt.ch/sites/default/files/2026-08/Annual_Report_NJJ_Continental_Holding_S.A._December_31_2025.pdf,1,high,"""NJJ Continental Holding S.A., which sits above NJJ Continental S.A., fully owned at 100%."""
LU_NJJ_CONTINENTAL_HOLDING,PERSON_NIEL_FAMILY,,voting,2025-12-31,NJJ Continental Holding S.A. Annual Report 31 December 2025 (section 1.1 Simplified Organisation Structure; note 3.2 geographic disclosure; list of consolidated entities; related parties),https://www.salt.ch/sites/default/files/2026-08/Annual_Report_NJJ_Continental_Holding_S.A._December_31_2025.pdf,1,medium,Ultimate controlling party = Niel family; ultimate parent company NJJ Telecom Europe SAS; organigram shows NJJ and OCH-AT Holding S.A. above. Percentages not disclosed - left blank.
CY_CABLENET,MT_GO_PLC,70.61,equity,2025-12-31,"Cablenet Communication Systems plc, Annual Report and audited Financial Statements for the year ended 31 December 2025 (Management Report; Statement of Comprehensive Income; note 13; related-party note)",https://cablenet.com.cy/wp-content/uploads/2025-Full-Year-final.pdf,1,high,"2,406,164 of 3,407,628 shares. GO Ventures Ltd and four individuals hold 1 share each."
CY_CABLENET,PERSON_SHIACOLAS_NICOLAS,29.39,equity,2025-12-31,"Cablenet Communication Systems plc, Annual Report and audited Financial Statements for the year ended 31 December 2025 (Management Report; Statement of Comprehensive Income; note 13; related-party note)",https://cablenet.com.cy/wp-content/uploads/2025-Full-Year-final.pdf,1,high,"1,001,459 shares."
MT_GO_PLC,MT_TT_ML,65.42,equity,2025-12-31,GO p.l.c. Annual Financial Report and Consolidated Financial Statements 31 December 2025 (ESEF; note 39 Statutory information; Directors report; shareholder information),https://prodcms.go.com.mt/wp-content/uploads/2026/03/Financial-Statements-2025-12-31-1-en-InlineViewer.xhtml,1,high,"""As at 31 December 2025, TT ML Limited held 65.42% of the total issued share capital""; only >5% holder."
MT_GO_PLC,DISPERSED_FREE_FLOAT_MT_GO_PLC,34.58,equity,2025-12-31,GO p.l.c. Annual Financial Report and Consolidated Financial Statements 31 December 2025 (ESEF; note 39 Statutory information; Directors report; shareholder information),https://prodcms.go.com.mt/wp-content/uploads/2026/03/Financial-Statements-2025-12-31-1-en-InlineViewer.xhtml,1,high,Residual; no other >5% holder.
MT_TT_ML,TN_TUNISIE_TELECOM,100,equity,2025-12-31,GO p.l.c. Annual Financial Report and Consolidated Financial Statements 31 December 2025 (ESEF; note 39 Statutory information; Directors report; shareholder information),https://prodcms.go.com.mt/wp-content/uploads/2026/03/Financial-Statements-2025-12-31-1-en-InlineViewer.xhtml,1,high,"""TT ML Limited, a fully owned subsidiary of Tunisie Telecom""."
TN_TUNISIE_TELECOM,STATE_TN,65,equity,2025-12-31,GO p.l.c. Annual Financial Report and Consolidated Financial Statements 31 December 2025 (ESEF; note 39 Statutory information; Directors report; shareholder information),https://prodcms.go.com.mt/wp-content/uploads/2026/03/Financial-Statements-2025-12-31-1-en-InlineViewer.xhtml,1,medium,Stated in GO AR 2025 note 39 (parent-of-parent disclosure; not Tunisie Telecom's own filing).
TN_TUNISIE_TELECOM,AE_EIT,35,equity,2025-12-31,GO p.l.c. Annual Financial Report and Consolidated Financial Statements 31 December 2025 (ESEF; note 39 Statutory information; Directors report; shareholder information),https://prodcms.go.com.mt/wp-content/uploads/2026/03/Financial-Statements-2025-12-31-1-en-InlineViewer.xhtml,1,medium,As above.
AE_EIT,AE_DUBAI_HOLDING,,equity,2025-12-31,GO p.l.c. Annual Financial Report and Consolidated Financial Statements 31 December 2025 (ESEF; note 39 Statutory information; Directors report; shareholder information),https://prodcms.go.com.mt/wp-content/uploads/2026/03/Financial-Statements-2025-12-31-1-en-InlineViewer.xhtml,1,medium,"""EIT, a subsidiary of Dubai Holding LLC"" - percentage not stated."
AE_DUBAI_HOLDING,UNRESOLVED,,equity,,"Wikipedia, Dubai Holding",https://en.wikipedia.org/wiki/Dubai_Holding,4,low,"Owner not documented in Tier 1-3: Wikipedia says investment holding of the Ruler of Dubai, classified state-owned; unclear whether Government of Dubai or personal holding. Not resolved."
CY_PRIMETEL,UNRESOLVED,,equity,,"Wikipedia, PrimeTel",https://en.wikipedia.org/wiki/PrimeTel,4,low,"No Tier 1-3 shareholder data found. Wikipedia (Tier 4, undated): shareholders are TeleDev East Ltd (holding company of Stelcom, Teleset, Formula Plus, TimeOnline) and Suphire Venture Capital - no percentages. PrimeTel delisting memorandum (c.2017) mentions Lametus Holdings Limited holding 8.88% at that time."
