entity_id,legal_name,country_of_incorporation,nace_code,sector,fiscal_year,revenue_eur_m,operating_profit_eur_m,ebitda_eur_m,employees,total_assets_eur_m,personnel_costs_eur_m,taxes_eur_m,dividends_paid_eur_m,source,source_url,source_tier,confidence,notes
DISPERSED_FREE_FLOAT_IE_BOC_HOLDINGS,Dispersed free float of Bank of Cyprus Holdings,UNRESOLVED,,free_float,,,,,,,,,,"Bank of Cyprus Holdings plc, Annual Financial Report 2025 (published 31 Mar 2026)",https://www.bankofcyprus.com/globalassets/group/investor-relations/annual-reports/english/20260331-afr-boch-group-31.12.2025.pdf,1,medium,Residual = 100 - sum of >=3% notified holders at 11 Mar 2026 (35.60%). No residence breakdown published.
CY_EUROBANK_LTD,Eurobank Limited (formerly Hellenic Bank Public Company Ltd),CY,64,banking,2025,994,579,,2905,28742,,,,"Eurobank S.A. Annual Financial Report for the year ended 31 Dec 2025 (Report of the Directors; note 44 operating segments), mirror of ATHEX/CSE announcement",https://www.stockwatch.com.cy/storage/symbol_announcements/69ae62e6d9336.pdf,1,high,"Hellenic Bank renamed Eurobank Limited after 1 Sep 2025 transfer of Eurobank Cyprus Ltd's business to it; merger completed 3 Dec 2025. Figures = Eurobank S.A. note 44 'International' segment, Cyprus column = Eurobank Limited AND its insurance subsidiaries (incl. ex-CNP Cyprus, acquired 16 Apr 2025). revenue = total revenue EUR994m; operating_profit column holds PROFIT BEFORE TAX from continuing ops EUR579m (after EUR45m restructuring and EUR35m special bank levy); total_assets = segment assets EUR28,742m; employees = Cyprus headcount 2,905 (sustainability statement). Cyprus-only."
CY_EUROBANK_CYPRUS_LTD,Eurobank Cyprus Ltd (renamed ERB Cyprus Holdings Ltd; dissolved Dec 2025),CY,64,dissolved,,,,,,,,,,"Eurobank S.A. Annual Financial Report for the year ended 31 Dec 2025 (Report of the Directors; note 44 operating segments), mirror of ATHEX/CSE announcement",https://www.stockwatch.com.cy/storage/symbol_announcements/69ae62e6d9336.pdf,1,high,Banking business transferred to CY_EUROBANK_LTD effective 1 Sep 2025; entity dissolved after 3 Dec 2025. Kept only for historical linkage; do NOT add its financials to CY_EUROBANK_LTD (double count).
GR_EUROBANK_SA,Eurobank S.A.,GR,64,banking,,,,,,,,,,"Eurobank S.A. Annual Financial Report for the year ended 31 Dec 2025 (Report of the Directors; note 44 operating segments), mirror of ATHEX/CSE announcement",https://www.stockwatch.com.cy/storage/symbol_announcements/69ae62e6d9336.pdf,1,high,"Greek bank; after 2025 merger with its former parent Eurobank Ergasias Services and Holdings S.A., Eurobank S.A. is the listed entity (ATHEX, parallel CSE listing). Group PBT 2025 EUR1,681m (continuing) - group level, not Cyprus."
CA_FAIRFAX_FINANCIAL,Fairfax Financial Holdings Limited,CA,65,holding,,,,,,,,,,"Eurobank S.A. Annual Financial Report for the year ended 31 Dec 2025 (Report of the Directors; note 44 operating segments), mirror of ATHEX/CSE announcement",https://www.stockwatch.com.cy/storage/symbol_announcements/69ae62e6d9336.pdf,1,high,Canadian insurance holding (TSX-listed). Own shareholder structure not researched here (controlled via multiple-voting shares by its chairman per general knowledge - UNVERIFIED).
DISPERSED_FREE_FLOAT_GR_EUROBANK_SA,Dispersed free float of Eurobank S.A.,UNRESOLVED,,free_float,,,,,,,,,,"Eurobank S.A. Annual Financial Report for the year ended 31 Dec 2025 (Report of the Directors; note 44 operating segments), mirror of ATHEX/CSE announcement",https://www.stockwatch.com.cy/storage/symbol_announcements/69ae62e6d9336.pdf,1,medium,Residual 67.33% = 100 - Fairfax 32.67% (only >=5% holder reported). No residence breakdown found.
CY_ALPHA_BANK_CYPRUS,Alpha Bank Cyprus Ltd,CY,64,banking,,,,,,,,,,"Cyprus Mail, 'Alpha Bank completes AstroBank deal, forming Cyprus' third-largest lender', 3 Nov 2025",https://cyprus-mail.com/2025/11/03/alpha-bank-completes-astrobank-deal-forming-cyprus-third-largest-lender,3,medium,"Absorbed substantially all of AstroBank's assets, liabilities and personnel effective 31 Oct 2025 (EUR205m deal). Post-deal: total assets 'exceeding EUR6.6bn', loans >EUR2bn, deposits >EUR5.6bn (press, not audited statements). Audited 2025 statements not retrievable: alpha.gr and alphabank.com.cy return HTTP 403 to automated access (curl, WebFetch, Playwright)."
CY_ASTROBANK,AstroBank Public Company Ltd,CY,64,banking,,,,,,,,,,"Retail Banker International, 'Alpha Bank Cyprus to buy AstroBank in EUR205m deal', 28 Feb 2025",https://www.retailbankerinternational.com/news/alpha-bank-cyprus-buy-astrobank/,3,medium,"Banking business transferred to CY_ALPHA_BANK_CYPRUS on 31 Oct 2025; no longer a separate operating bank. Former owners (per press) BLC Bank / Sehnaoui family (Lebanon) - not needed for current attribution, not verified in a filing."
GR_ALPHA_BANK_SA,Alpha Bank S.A.,GR,64,banking,,,,,,,,,,MarketScreener (relaying Alpha Bank regulatory announcement): 'Alpha Bank says Unicredit has 29.8% in voting rights and financial instruments which potentially give it another 2.27%'; UniCredit press release Jan 2026 (403 to automated fetch),https://www.marketscreener.com/news/alpha-bank-says-unicredit-has-29-8-in-voting-rights-and-financial-instruments-which-potentially-giv-ce7e59d3db80f023,3,medium,ATHEX-listed Greek bank (parent of Alpha Bank Cyprus). Annual Report 2025 (alpha.gr) blocked (HTTP 403) - major-holder list could not be read from the filing itself.
IT_UNICREDIT,UniCredit S.p.A.,IT,64,banking,,,,,,,,,,MarketScreener (relaying Alpha Bank regulatory announcement): 'Alpha Bank says Unicredit has 29.8% in voting rights and financial instruments which potentially give it another 2.27%'; UniCredit press release Jan 2026 (403 to automated fetch),https://www.marketscreener.com/news/alpha-bank-says-unicredit-has-29-8-in-voting-rights-and-financial-instruments-which-potentially-giv-ce7e59d3db80f023,3,medium,Italian listed bank; own shareholder structure not researched (dispersed).
DISPERSED_FREE_FLOAT_GR_ALPHA_BANK_SA,Dispersed free float of Alpha Bank S.A.,UNRESOLVED,,free_float,,,,,,,,,,MarketScreener (relaying Alpha Bank regulatory announcement): 'Alpha Bank says Unicredit has 29.8% in voting rights and financial instruments which potentially give it another 2.27%'; UniCredit press release Jan 2026 (403 to automated fetch),https://www.marketscreener.com/news/alpha-bank-says-unicredit-has-29-8-in-voting-rights-and-financial-instruments-which-potentially-giv-ce7e59d3db80f023,3,low,Residual 70.2% = 100 - UniCredit 29.8%; other >=5% holders not verified because the annual report was inaccessible.
CY_WOLT_CYPRUS,Wolt Cyprus Limited,CY,63,food_delivery_platform,,,,,,,,,,Wolt Cyprus User Terms of Service (updated 06.08.2026),https://explore.wolt.com/en/cyp/terms,2,high,"Reg. HE 404490, VAT CY10404490R, Digeni Akrita 26, 1055 Nicosia; incorporated 26/11/2019, status Active (Cyprus Registrar data via cyprusregistry.com). NACE 63 chosen (online intermediation platform; couriers are largely independent contractors/fleet partners); 53 would be the alternative. NO financial statements publicly available: Cyprus Registrar filings are paywalled (cyprusregistry.com EUR65 report; i-cyprus EUR50; companiesregistry.cy EUR49) and no press/Stockwatch report quoting Wolt Cyprus revenue/profit was found. See sources.md 'Wolt Cyprus worked example'."
FI_WOLT_ENTERPRISES,Wolt Oy (formerly Wolt Enterprises Oy),FI,63,holding,,,,,,,,,,GLEIF LEI record 74370029CGDFPB7BUN89 (Wolt Oy) incl. direct-parent relationship,https://api.gleif.org/api/v1/lei-records/74370029CGDFPB7BUN89,1,high,"Business ID 2646674-9, Helsinki. GLEIF lists previous legal name 'Wolt Enterprises Oy'. Operating parent of Wolt group (not a pure holding); financials not collected. DoorDash 10-K FY2025 Ex.21.1 lists 'Wolt Oy (46)' = 46 omitted wholly-owned direct subsidiaries operating outside the US."
US_DOORDASH,"DoorDash, Inc.",US,63,food_delivery_platform,2025,,,,,,,,,DoorDash Inc. Form 10-K FY2025 (filed 2026-02-18),https://www.sec.gov/Archives/edgar/data/1792789/000179278926000013/dash-20251231.htm,1,high,"Delaware corporation (GLEIF LEI 549300NUQ43FGGSK5051). Group-level FY2025 figures in USD (eur columns left blank): revenue USD 13,717m; income from operations USD 723m; provision for income taxes USD 7m; total assets USD 19,659m; >31,400 employees worldwide (31 Dec 2025). Revenue by geography (merchant address): United States USD 11,460m, International USD 2,257m (16.5% of total) in 2025; 2024 International USD 1,319m; no single non-US country >=10% of revenue. Cyprus not separately disclosed."
US_VANGUARD_GROUP,"The Vanguard Group, Inc.",US,,fund,,,,,,,,,,"DoorDash Inc. 2026 Proxy Statement (DEF 14A, filed 2026-04-20), Security Ownership table as of 2026-03-01",https://www.sec.gov/Archives/edgar/data/1792789/000179278926000018/dash-20260420.htm,1,medium,"Asset manager; address 100 Vanguard Blvd., Malvern, PA (proxy footnote). Holds on behalf of fund investors (beneficial economic owners dispersed, country UNRESOLVED). Incorporation state not stated in source; country = US by address."
US_SEQUOIA_CAPITAL_ENTITIES,"Sequoia Capital Fund, L.P. / Sequoia Capital Fund Parallel, LLC / SC US/E Expansion Fund I Management, L.P. (GP: SC US (TTGP), Ltd.)",UNRESOLVED,,fund,,,,,,,,,,"DoorDash Inc. 2026 Proxy Statement (DEF 14A, filed 2026-04-20), Security Ownership table as of 2026-03-01",https://www.sec.gov/Archives/edgar/data/1792789/000179278926000018/dash-20260420.htm,1,medium,"Proxy gives address 2800 Sand Hill Road, Menlo Park, CA for all Sequoia entities but not jurisdiction of organisation; LP investors unknown."
US_BLACKROCK,"BlackRock, Inc.",US,,fund,,,,,,,,,,"DoorDash Inc. 2026 Proxy Statement (DEF 14A, filed 2026-04-20), Security Ownership table as of 2026-03-01",https://www.sec.gov/Archives/edgar/data/1792789/000179278926000018/dash-20260420.htm,1,medium,"Asset manager; address 50 Hudson Yards, New York (proxy footnote). Country = US by address; holds for dispersed fund investors."
PERSON_XU_TONY,Tony Xu,UNRESOLVED,,person,,,,,,,,,,"DoorDash Inc. 2026 Proxy Statement (DEF 14A, filed 2026-04-20), Security Ownership table as of 2026-03-01",https://www.sec.gov/Archives/edgar/data/1792789/000179278926000018/dash-20260420.htm,1,medium,"DoorDash co-founder/CEO. Proxy address is c/o DoorDash, San Francisco (business address only); residence not documented; nationality not stated in source."
DISPERSED_FREE_FLOAT_US_DOORDASH,"Residual dispersed holders of DoorDash, Inc.",UNRESOLVED,,free_float,,,,,,,,,,"DoorDash Inc. 2026 Proxy Statement (DEF 14A, filed 2026-04-20), Security Ownership table as of 2026-03-01",https://www.sec.gov/Archives/edgar/data/1792789/000179278926000018/dash-20260420.htm,1,medium,Residual = 100 - documented holders; includes other directors (e.g. Andy Fang 5.90m and Stanley Tang 3.66m Class B shares).
CY_DELIVERY_HERO_CYPRUS,Delivery Hero (Cyprus) Ltd (brand: Foody),CY,63,food_delivery_platform,2025,,,,,,,,,"Delivery Hero SE Annual Financial Statement 2025 (HGB), Annex I List of Shareholdings",https://ir.deliveryhero.com/media/document/d7cd8a32-bb5e-48d0-a416-c38f9cad59e0/assets/DeliveryHeroSE_Annual_Financial.pdf,1,high,"Reg. HE369772, 5 Esperidon Str., 2001 Strovolos, Nicosia; operates the 'Foody' brand (Foody Terms of Service, 27 Jul 2023). DH list of shareholdings FY2025: equity EUR 0.87m at 31.12.2025, net income (loss) 2025 EUR -2.26m (these do not map to the operating-profit column; left blank). Revenue/employees not disclosed. Foody acquisition by Delivery Hero announced 4 Sep 2019 (Foody blog). Press (InBusinessNews 21 Mar 2022): 130 employees, 500+ riders, 2,100+ stores, >600,000 orders/month (Tier 3, 2022)."
CY_FOOD_BASKET,Food Basket Elektronik Iletisim Gida Ticaret Ltd.,CY,63,food_delivery_platform,2025,,,,,,,,,"Delivery Hero SE Annual Financial Statement 2025 (HGB), Annex I List of Shareholdings",https://ir.deliveryhero.com/media/document/d7cd8a32-bb5e-48d0-a416-c38f9cad59e0/assets/DeliveryHeroSE_Annual_Financial.pdf,1,medium,"Listed by Delivery Hero as 'Nicosia (CY)' but with functional currency TRY - almost certainly located in the northern (Turkish-Cypriot administered) part of Nicosia, outside the Republic of Cyprus' effective control; flag before including in RoC aggregates. Equity EUR 1.26m, net income 2025 EUR 1.12m (DH list of shareholdings)."
DE_DELIVERY_HERO,Delivery Hero SE,DE,63,food_delivery_platform,,,,,,,,,,"Delivery Hero SE Annual Financial Statement 2025 (HGB), Annex I List of Shareholdings",https://ir.deliveryhero.com/media/document/d7cd8a32-bb5e-48d0-a416-c38f9cad59e0/assets/DeliveryHeroSE_Annual_Financial.pdf,1,high,"Berlin; listed (Frankfurt, ISIN DE000A2E4K43). Group financials not collected. Subject to Uber voluntary public takeover offer (EUR 41.50/share; acceptance period 27 Aug - 5 Nov 2026 per press; DH board recommended acceptance) - ownership likely to change."
US_UBER,"Uber Technologies, Inc.",US,49,holding,,,,,,,,,,"Uber Technologies 2026 Proxy Statement (DEF 14A, filed 2026-03-23), Stock Ownership table as of 2026-03-02",https://www.sec.gov/Archives/edgar/data/1543151/000130817926000125/uber014597-def14a.htm,1,high,"Listed (NYSE: UBER); 2,042,946,343 shares outstanding at 2026-03-02. Sector recorded as holding in this fragment (ride-hailing/delivery operator)."
NL_PROSUS,Prosus N.V.,NL,,holding,,,,,,,,,,Prosus - Shares in issue table (column 18 September 2026),https://www.prosus.com/investors/share-information/shares-in-issue,1,high,Listed (Euronext Amsterdam/JSE). GLEIF direct & ultimate parent = Naspers (ZA). Holds DH stake via MIH Food Holdings B.V. (NL).
ZA_NASPERS,Naspers Limited,ZA,,holding,,,,,,,,,,Naspers - Group structure page,https://www.naspers.com/the-group/group-structure,2,medium,Cape Town; listed JSE. Voting control: Keerom and Nasbel control >50% of Naspers voting rights (group structure page). Prosus holds ~52.46% economic interest in Naspers listed N shares (CIRCULAR cross-economic interest - see edge).
US_CAPITAL_RESEARCH_GLOBAL_INVESTORS,Capital Research Global Investors,US,,fund,,,,,,,,,,"Uber Technologies 2026 Proxy Statement (DEF 14A, filed 2026-03-23), Stock Ownership table as of 2026-03-02",https://www.sec.gov/Archives/edgar/data/1543151/000130817926000125/uber014597-def14a.htm,1,medium,"Address 333 South Hope Street, Los Angeles (Uber proxy); division of Capital Group; country = US by address."
SA_PUBLIC_INVESTMENT_FUND,The Public Investment Fund,SA,,state,,,,,,,,,,"Uber Technologies 2026 Proxy Statement (DEF 14A, filed 2026-03-23), Stock Ownership table as of 2026-03-02",https://www.sec.gov/Archives/edgar/data/1543151/000130817926000125/uber014597-def14a.htm,1,high,"Sovereign wealth fund of the Kingdom of Saudi Arabia (Uber proxy footnote 7), Riyadh."
DISPERSED_FREE_FLOAT_DE_DELIVERY_HERO,Residual dispersed holders of Delivery Hero SE,UNRESOLVED,,free_float,,,,,,,,,,Delivery Hero IR - Shareholder Structure page (last update August 2026),https://ir.deliveryhero.com/shareholder-structure/,2,medium,"Residual; DH IR page also lists (ranges only, no point %): Aspex Group 5-10% (27.05.2026), Morgan Stanley 5-10% (13.08.2026), Conifer Group 3-5% (28.08.2026), UBS Group 3-5% (29.07.2026). Uber additionally held ~11.74% economic exposure via equity derivatives (not included in equity edges)."
DISPERSED_FREE_FLOAT_US_UBER,"Residual dispersed holders of Uber Technologies, Inc.",UNRESOLVED,,free_float,,,,,,,,,,"Uber Technologies 2026 Proxy Statement (DEF 14A, filed 2026-03-23), Stock Ownership table as of 2026-03-02",https://www.sec.gov/Archives/edgar/data/1543151/000130817926000125/uber014597-def14a.htm,1,medium,Residual after >5% holders and PIF.
DISPERSED_FREE_FLOAT_NL_PROSUS,Prosus N.V. free float (N shares),UNRESOLVED,,free_float,,,,,,,,,,Prosus - Shares in issue table (column 18 September 2026),https://www.prosus.com/investors/share-information/shares-in-issue,1,high,"1,191,763k free-float N shares of 2,093,576k net N shares at 18 Sep 2026."
DISPERSED_FREE_FLOAT_ZA_NASPERS,Residual holders of Naspers Limited,UNRESOLVED,,free_float,,,,,,,,,,Naspers - Group structure page,https://www.naspers.com/the-group/group-structure,2,low,Residual after Prosus economic interest; undated.
CY_BOLT_SUPPORT_SERVICES_CY,Bolt Support Services CY Ltd,CY,82,food_delivery_platform,,,,,,,,,,North Data search-result listing for Bolt Support Services CY Ltd (MCIT HE 427356) - page not fetched,"https://www.northdata.com/Bolt%20Support%20Services%20CY%20Ltd.,%20%CE%9B%CE%B5%CF%85%CE%BA%CF%89%CF%83%CE%AF%CE%B1/MCIT%20%CE%97%CE%95%20427356",3,low,"Reg. MCIT HE 427356 per North Data search-result snippet only (page not fetched/verified). Unclear whether this entity is the Bolt Food contracting/operating party in Cyprus; Bolt terms in other markets name Bolt Operations OU (EE, registry code 14532901) as the platform operator. NACE 82 guessed from name (support services) - low confidence. No financials."
CY_HERMES_AIRPORTS,Hermes Airports Limited,CY,52,airports,2025,275.1,,118.5,162,,,12.1,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,medium,"Reg. HE 152453 (GLEIF 213800T6H1JEJR59A434; GLEIF: no consolidating parent). Larnaka & Pafos concessionaire (25-yr BOT). FY2025 per Sustainability Report 2025 (company-published, not the audited FS; audited FS paywalled at registrar): Gross Revenues EUR 275.1m; EBITDA EUR 118.5m; Current tax EUR 12.1m (taxes column) / total tax charge EUR 10.1m (deferred -2.1, defence contribution 0.1); employees 162 (headcount table). FY2024: revenue 245.2 (245.1 in SR2024 table), EBITDA 101.9, current tax 8.1, employees 158. No operating profit, total assets, personnel costs or dividends disclosed. 2025 passengers 13.75m (press)."
FR_BOUYGUES_CONSTRUCTION_AIRPORT_CONCESSIONS_EUROPE,Bouygues Construction Airport Concessions Europe,FR,,holding,,,,,,,,,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,medium,Country FR per Hermes website ('French construction group'); legal form/registration not documented.
XX_EGIS_INVESTMENT_PARTNERS_SCA,Egis Investment Partners S.C.A.,UNRESOLVED,,fund,,,,,,,,,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,medium,Hermes website calls it 'French infrastructure group'; S.C.A. form could be FR or LU - incorporation not documented; fund investors unknown.
CY_HALPI_ALPHA,Halpi Alpha Ltd,CY,,holding,,,,,,,,,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,medium,Country CY inferred from 'Ltd' and Hermes 'mix of Cypriot and international partners' - not documented; beneficial owners unknown (older secondary sources attribute a ~10% Hermes stake to Cyprus Trading Corporation; not verified).
CY_HELLENIC_MINING,Hellenic Mining Public Company Limited,CY,,holding,,,,,,,,,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,medium,Cypriot public company; own shareholders not researched.
XX_AER_RIANTA_INTL_MIDDLE_EAST,AER Rianta International (Middle East) WLL,UNRESOLVED,,holding,,,,,,,,,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,medium,Website: 'Irish airport operator Aer Rianta International'; WLL suffix suggests Gulf (e.g. Bahrain/Qatar) incorporation - not documented. Link to daa plc / Irish State NOT verified.
CY_VANTAGE_AIRPORT_GROUP_CYPRUS,Vantage Airport Group (Cyprus) Limited,CY,,holding,,,,,,,,,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,medium,Country CY from legal name; parent Vantage Airport Group (Canada-based) and its owners not verified.
CY_IACOVOU_BROTHERS,Iacovou Brothers (Constructions) Limited,CY,,holding,,,,,,,,,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,medium,Cypriot contractor (legal name); owners not researched.
CY_CHARILAOS_APOSTOLIDES,Charilaos Apostolides Public Limited,CY,,holding,,,,,,,,,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,medium,Cypriot contractor (legal name); owners not researched.
FR_NICE_AIRPORTS_ENGINEERING,Nice Airports Engineering,FR,,holding,,,,,,,,,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,medium,Website: 'French airport operator Aeroport Nice Cote d'Azur Chambre de Commerce et d'Industrie (2%)'; country FR by that description; owners not verified.
FR_BOUYGUES,Bouygues SA,FR,,holding,,,,,,,,,,"Bouygues - Ownership structure page (Wayback snapshot ~2026-09-01), data at 31 December 2025",https://www.bouygues.com/en/ownership-structure/,2,high,"Listed (Euronext Paris). 385,323,631 shares; 497,654,421 voting rights at 31 Dec 2025."
FR_SCDM,SCDM (SAS),FR,,holding,,,,,,,,,,"Bouygues - Ownership structure page (Wayback snapshot ~2026-09-01), data at 31 December 2025",https://www.bouygues.com/en/ownership-structure/,2,high,"Simplified joint-stock company controlled by Martin Bouygues, Olivier Bouygues and their families (Bouygues page)."
FR_BOUYGUES_EMPLOYEE_FUNDS,Bouygues employee savings funds (five FCPE),FR,,fund,,,,,,,,,,"Bouygues - Ownership structure page (Wayback snapshot ~2026-09-01), data at 31 December 2025",https://www.bouygues.com/en/ownership-structure/,2,medium,Five employee savings funds; underlying employees' residence not documented (group employs abroad too).
FR_OTHER_FRENCH_SHAREHOLDERS_BOUYGUES,Other French shareholders of Bouygues,FR,,free_float,,,,,,,,,,"Bouygues - Ownership structure page (Wayback snapshot ~2026-09-01), data at 31 December 2025",https://www.bouygues.com/en/ownership-structure/,2,medium,Company-reported residency category 'Other French shareholders' - country FR as documented by issuer.
DISPERSED_FREE_FLOAT_FR_BOUYGUES,Foreign shareholders of Bouygues,UNRESOLVED,,free_float,,,,,,,,,,"Bouygues - Ownership structure page (Wayback snapshot ~2026-09-01), data at 31 December 2025",https://www.bouygues.com/en/ownership-structure/,2,medium,Company-reported category 'Foreign shareholders' (non-French; specific countries unresolved).
CY_CHARLIE_AIRLINES,Charlie Airlines Limited (trading as Cyprus Airways),CY,51,airline,,,,,,,,,,"GLEIF LEI record 213800S14PT3E5HGAL23 (Charlie Airlines Limited, HE 351764)",https://api.gleif.org/api/v1/lei-records/213800S14PT3E5HGAL23,1,high,"Reg. HE 351764 (GLEIF; parent reporting exception NON_CONSOLIDATING). No financials found. >600,000 passengers in 2025 (CCO Nicos Ioannou, CBN 27 Mar 2026, Tier 3)."
