child_entity_id,parent_entity_id,share_pct,share_type,as_of_date,source,source_url,source_tier,confidence,notes
NL_PROSUS,ZA_NASPERS,43.075,equity,2026-09-18,Prosus - Shares in issue table (column 18 September 2026),https://www.prosus.com/investors/share-information/shares-in-issue,1,high,"Naspers participative shares 901,813k / net N shares in issue 2,093,576k (computed by us). Naspers also holds Prosus B shares (voting control; % of votes not given on this page). Declining through open-ended buyback."
NL_PROSUS,DISPERSED_FREE_FLOAT_NL_PROSUS,56.925,equity,2026-09-18,Prosus - Shares in issue table (column 18 September 2026),https://www.prosus.com/investors/share-information/shares-in-issue,1,high,"Free float 1,191,763k / 2,093,576k net N shares."
ZA_NASPERS,NL_PROSUS,52.46,equity,2026-09-24,Naspers - Group structure page,https://www.naspers.com/the-group/group-structure,2,medium,CIRCULAR EDGE: Prosus holds 'around 52.46% economic interest in Naspers's listed shares' (page undated; as_of = access date). Naspers<->Prosus is a mutual economic holding; resolver must handle the cycle (e.g. solve linear system) or truncate at Naspers. Voting control of Naspers sits with Keerom/Nasbel (>50% of votes).
ZA_NASPERS,DISPERSED_FREE_FLOAT_ZA_NASPERS,47.54,equity,2026-09-24,Naspers - Group structure page,https://www.naspers.com/the-group/group-structure,2,low,Residual 100 - 52.46.
CY_BOLT_SUPPORT_SERVICES_CY,UNRESOLVED,,equity,,North Data search-result listing for Bolt Support Services CY Ltd (MCIT HE 427356) - page not fetched,"https://www.northdata.com/Bolt%20Support%20Services%20CY%20Ltd.,%20%CE%9B%CE%B5%CF%85%CE%BA%CF%89%CF%83%CE%AF%CE%B1/MCIT%20%CE%97%CE%95%20427356",3,low,"Shareholder not publicly visible (registrar paywalled). Presumably Bolt group (Bolt Technology OU, Estonia; private, no audited public shareholder %), but not verified."
CY_HERMES_AIRPORTS,FR_BOUYGUES_CONSTRUCTION_AIRPORT_CONCESSIONS_EUROPE,22.00,equity,2025-12-31,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,high,Hermes Sustainability Report 2025 shareholder table (sums to 100.00); identical %s in SR 2024 and on hermesairports.com (website rounds 5.665 to 5.67/5.66).
CY_HERMES_AIRPORTS,XX_EGIS_INVESTMENT_PARTNERS_SCA,20.00,equity,2025-12-31,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,high,Hermes Sustainability Report 2025 shareholder table (sums to 100.00); identical %s in SR 2024 and on hermesairports.com (website rounds 5.665 to 5.67/5.66).
XX_EGIS_INVESTMENT_PARTNERS_SCA,UNRESOLVED,,equity,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,low,Owners of this Hermes shareholder not documented in sources consulted. Hermes website calls it 'French infrastructure group'; S.C.A. form could be FR or LU - incorporation not documented; fund investors unknown.
CY_HERMES_AIRPORTS,CY_HALPI_ALPHA,11.34,equity,2025-12-31,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,high,Hermes Sustainability Report 2025 shareholder table (sums to 100.00); identical %s in SR 2024 and on hermesairports.com (website rounds 5.665 to 5.67/5.66).
CY_HALPI_ALPHA,UNRESOLVED,,equity,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,low,Owners of this Hermes shareholder not documented in sources consulted. Country CY inferred from 'Ltd' and Hermes 'mix of Cypriot and international partners' - not documented; beneficial owners unknown (older secondary sources attribute a ~10% Hermes stake to Cyprus Trading Corporation; not verified).
CY_HERMES_AIRPORTS,CY_HELLENIC_MINING,11.33,equity,2025-12-31,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,high,Hermes Sustainability Report 2025 shareholder table (sums to 100.00); identical %s in SR 2024 and on hermesairports.com (website rounds 5.665 to 5.67/5.66).
CY_HELLENIC_MINING,UNRESOLVED,,equity,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,low,Owners of this Hermes shareholder not documented in sources consulted. Cypriot public company; own shareholders not researched.
CY_HERMES_AIRPORTS,XX_AER_RIANTA_INTL_MIDDLE_EAST,11.00,equity,2025-12-31,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,high,Hermes Sustainability Report 2025 shareholder table (sums to 100.00); identical %s in SR 2024 and on hermesairports.com (website rounds 5.665 to 5.67/5.66).
XX_AER_RIANTA_INTL_MIDDLE_EAST,UNRESOLVED,,equity,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,low,Owners of this Hermes shareholder not documented in sources consulted. Website: 'Irish airport operator Aer Rianta International'; WLL suffix suggests Gulf (e.g. Bahrain/Qatar) incorporation - not documented. Link to daa plc / Irish State NOT verified.
CY_HERMES_AIRPORTS,CY_VANTAGE_AIRPORT_GROUP_CYPRUS,11.00,equity,2025-12-31,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,high,Hermes Sustainability Report 2025 shareholder table (sums to 100.00); identical %s in SR 2024 and on hermesairports.com (website rounds 5.665 to 5.67/5.66).
CY_VANTAGE_AIRPORT_GROUP_CYPRUS,UNRESOLVED,,equity,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,low,Owners of this Hermes shareholder not documented in sources consulted. Country CY from legal name; parent Vantage Airport Group (Canada-based) and its owners not verified.
CY_HERMES_AIRPORTS,CY_IACOVOU_BROTHERS,5.665,equity,2025-12-31,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,high,Hermes Sustainability Report 2025 shareholder table (sums to 100.00); identical %s in SR 2024 and on hermesairports.com (website rounds 5.665 to 5.67/5.66).
CY_IACOVOU_BROTHERS,UNRESOLVED,,equity,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,low,Owners of this Hermes shareholder not documented in sources consulted. Cypriot contractor (legal name); owners not researched.
CY_HERMES_AIRPORTS,CY_CHARILAOS_APOSTOLIDES,5.665,equity,2025-12-31,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,high,Hermes Sustainability Report 2025 shareholder table (sums to 100.00); identical %s in SR 2024 and on hermesairports.com (website rounds 5.665 to 5.67/5.66).
CY_CHARILAOS_APOSTOLIDES,UNRESOLVED,,equity,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,low,Owners of this Hermes shareholder not documented in sources consulted. Cypriot contractor (legal name); owners not researched.
CY_HERMES_AIRPORTS,FR_NICE_AIRPORTS_ENGINEERING,2.00,equity,2025-12-31,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,high,Hermes Sustainability Report 2025 shareholder table (sums to 100.00); identical %s in SR 2024 and on hermesairports.com (website rounds 5.665 to 5.67/5.66).
FR_NICE_AIRPORTS_ENGINEERING,UNRESOLVED,,equity,,Hermes Airports Sustainability Report 2025 (period 01.01.2025-31.12.2025),https://www.hermesairports.com/media/cms/Sustainability_Report_2025_F4E1D035361C2.pdf,2,low,Owners of this Hermes shareholder not documented in sources consulted. Website: 'French airport operator Aeroport Nice Cote d'Azur Chambre de Commerce et d'Industrie (2%)'; country FR by that description; owners not verified.
FR_BOUYGUES_CONSTRUCTION_AIRPORT_CONCESSIONS_EUROPE,FR_BOUYGUES,100,equity,2026-09-24,Hermes Airports website - Who We Are,https://www.hermesairports.com/corporate/who-we-are,2,low,INFERRED from name and Hermes website description ('French construction group Bouygues Construction'); intra-group chain via Bouygues Construction not verified in a Bouygues filing (bouygues.com PDFs blocked by 403).
FR_BOUYGUES,FR_SCDM,28.30,equity,2025-12-31,"Bouygues - Ownership structure page (Wayback snapshot ~2026-09-01), data at 31 December 2025",https://www.bouygues.com/en/ownership-structure/,2,high,29.30% of voting rights.
FR_BOUYGUES,FR_BOUYGUES_EMPLOYEE_FUNDS,19.20,equity,2025-12-31,"Bouygues - Ownership structure page (Wayback snapshot ~2026-09-01), data at 31 December 2025",https://www.bouygues.com/en/ownership-structure/,2,high,30.90% of voting rights.
FR_BOUYGUES,FR_OTHER_FRENCH_SHAREHOLDERS_BOUYGUES,10.60,equity,2025-12-31,"Bouygues - Ownership structure page (Wayback snapshot ~2026-09-01), data at 31 December 2025",https://www.bouygues.com/en/ownership-structure/,2,high,9.00% of voting rights.
FR_BOUYGUES,DISPERSED_FREE_FLOAT_FR_BOUYGUES,41.90,equity,2025-12-31,"Bouygues - Ownership structure page (Wayback snapshot ~2026-09-01), data at 31 December 2025",https://www.bouygues.com/en/ownership-structure/,2,high,Foreign shareholders 41.60% + treasury shares 0.30% (treasury folded in; 32.20% of votes foreign).
FR_SCDM,UNRESOLVED,,voting,2025-12-31,"Bouygues - Ownership structure page (Wayback snapshot ~2026-09-01), data at 31 December 2025",https://www.bouygues.com/en/ownership-structure/,2,medium,"Controlled by Martin Bouygues, Olivier Bouygues and their families; split and residence not documented."
CY_CHARLIE_AIRLINES,UNRESOLVED,,equity,2025-12-31,Cyprus Airways - Our Story page,https://www.cyprusairways.com/en/our-story,2,medium,"Company history: Arcosjet acquired a portion (Dec 2021) and full ownership in 2022; 2024 'a group of local investors acquires a minority stake'; 2025 'the local investor group becomes the majority shareholder'. Identities and %s of the local investor group and Arcosjet's residual stake/country not published. Earlier owners: S7 Group ~37-40% (2016), SJC Group (Malta) 2021."
CY_DP_WORLD_LIMASSOL,AE_DP_WORLD,75,equity,2025-12-31,DP World Limited Annual Report 2025 (consolidated FS note 1 and subsidiaries list),https://dpw-p-001.sitecorecontenthub.cloud/api/public/content/58b211cb1aad4263be87f0d33fd0993f?v=b2febf77,1,high,"Subsidiaries list: DP World Limassol Limited 75%, Cyprus."
CY_DP_WORLD_LIMASSOL,CY_GAP_VASSILOPOULOS,25,equity,2016-04-27,P&O Maritime press release 'DP World and P&O Maritime win Cyprus Port Concession Agreements' (27 April 2016),https://pomaritime.com/news/dp-world-and-po-maritime-win-cyprus-port-consession-agreements/,2,medium,IMPLIED residual: JV 'between DP World and G.A.P. Vassilopoulos Public Limited'; 'DP World shall hold 75% of the share capital of each joint venture'. 2016 statement - not re-verified for 2025.
AE_DP_WORLD,AE_PORT_FREE_ZONE_WORLD,100,equity,2025-12-31,DP World Limited Annual Report 2025 (consolidated FS note 1 and subsidiaries list),https://dpw-p-001.sitecorecontenthub.cloud/api/public/content/58b211cb1aad4263be87f0d33fd0993f?v=b2febf77,1,high,PFZW 'holds 100% of the Company's issued and outstanding share capital'.
AE_PORT_FREE_ZONE_WORLD,AE_DUBAI_WORLD,100,equity,2025-12-31,DP World Limited Annual Report 2025 (consolidated FS note 1 and subsidiaries list),https://dpw-p-001.sitecorecontenthub.cloud/api/public/content/58b211cb1aad4263be87f0d33fd0993f?v=b2febf77,1,high,'a wholly owned subsidiary of Dubai World Corporation'.
AE_DUBAI_WORLD,STATE_AE_DUBAI,100,equity,2025-12-31,DP World Limited Annual Report 2025 (consolidated FS note 1 and subsidiaries list),https://dpw-p-001.sitecorecontenthub.cloud/api/public/content/58b211cb1aad4263be87f0d33fd0993f?v=b2febf77,1,high,Government of Dubai = ultimate owner of the Group (% for Dubai World not printed; 100 per 'ultimate owner' statement).
